bookID,title,isbn,isbn13,language_code,  num_pages,publication_date,publisher
42808,P.S. I Love You (Sealed with a Kiss #4),0373033664,9780373033669,eng,192,1995-04-24T00:00:00,Harlequin Romance
42811,PS I Love You Baby Collection,0962247723,9780962247729,en-US,79,1990-12-31T00:00:00,Possibilities
42818,Tales from Margaritaville,0156026988,9780156026987,en-US,230,1989-06-03T00:00:00,Fawcett
42819,A Pirate Looks at Fifty,0449005860,9780449005866,eng,420,1999-11-28T00:00:00,Fawcett
42831,The Parrot-Head Companion: An Insider's Guide to Jimmy Buffett,0806520159,9780806520155,eng,176,1998-01-01T00:00:00,Citadel Press
42849,The Dog Who Loved Too Much: Tales  Treatments and the Psychology of Dogs,0553375261,9780553375268,eng,258,1997-03-03T00:00:00,Bantam
42854,Barack Obama: Working to Make a Difference,0822560569,9780822560562,en-US,48,2006-04-01T00:00:00,Lerner Publications
42855,Great Speeches by African Americans: Frederick Douglass  Sojourner Truth  Dr. Martin Luther King  Jr.  Barack Obama  and Others,0486447618,9780486447612,eng,160,2006-04-28T00:00:00,Dover Publications
42862,The Heart of a Leader,1562924885,9781562924881,en-US,162,1999-06-01T00:00:00,David C. Cook
42863,Mission Possible,0071348271,9780071348270,eng,242,1999-04-30T00:00:00,McGraw-Hill Companies
42864,Lead Like Jesus: Lessons from the Greatest Leadership Role Model of All Time,0849918723,9780849918728,en-US,239,2007-03-01T00:00:00,W Publishing Group
42866,The Little Book of Coaching: Motivating People to Be Winners,0066621038,9780066621036,en-US,128,2001-01-23T00:00:00,Harper Business
42867,Full Steam Ahead!: Unleash the Power of Vision in Your Work and Your Life,1576753069,9781576753064,en-US,192,2004-10-01T00:00:00,Berrett-Koehler Publishers
42869,The Servant Leader,0849996597,23755004321,eng,128,2003-03-11T00:00:00,Thomas Nelson
42876,Down Under,055299703X,9780552997034,eng,398,2001-08-06T00:00:00,Black Swan
42878,A Walk in the Woods: Rediscovering America on the Appalachian Trail,0767902513,9780767902519,eng,276,1998-05-04T00:00:00,Bantam Doubleday Dell Publishing Group
42880,Bizarre World,0751510610,9780751510614,eng,120,2001-05-01T00:00:00,Little  Brown Book Group
42882,The Life and Times of the Thunderbolt Kid: A Memoir,0767919378,9780767919371,en-US,268,2007-09-25T00:00:00,Broadway Books
42883,Bill Bryson: The Complete Notes,038560131X,9780385601313,eng,544,2000-10-05T00:00:00,Doubleday
42885,Motel Blues,2228897353,9782228897358,fre,399,2003-04-15T00:00:00,Payot
42891,Journeys in English,0563496266,9780563496267,eng,3,2004-02-02T00:00:00,BBC Physical Audio
42895,Una breve historia de casi todo,8478713808,9788478713806,spa,567,2006-04-30T00:00:00,Rba Libros
42898,Lover Revealed (Black Dagger Brotherhood  #4),0451412354,9780451412355,eng,480,2007-03-06T00:00:00,Onyx
42899,Dark Lover (Black Dagger Brotherhood  #1),0451216954,9780451216953,eng,393,2005-09-06T00:00:00,Penguin Group (USA)
42900,Lover Awakened (Black Dagger Brotherhood  #3),0451219368,9780451219367,eng,448,2006-09-05T00:00:00,Signet
42909,All Things Wise and Wonderful,0312335288,9780312335281,eng,448,2004-11-01T00:00:00,St. Martin's Griffin
42915,CliffsNotes on Remarque's All Quiet on the Western Front,0764586718,9780764586712,eng,112,2000-12-20T00:00:00,Cliffs Notes
42916,All Quiet on the Western Front,0449231801,9780449231807,en-GB,256,1987-03-12T00:00:00,Fawcett Crest
42924,The Nightingale's Song,0380815699,9780380815692,eng,384,2001-10-30T00:00:00,HarperTorch
42926,Nightingale's Song,0340878754,9780340878750,en-GB,219,2006-10-19T00:00:00,Hachette Children's
42929,Gai-Jin (Asian Saga  #3),044021680X,9780440216803,eng,1236,1994-04-03T00:00:00,Dell
42932,Whirlwind (Asian Saga  #6),0340766182,9780340766187,eng,1231,1999-12-02T00:00:00,Morrow
42933,Tai-Pan (Asian Saga  #2),0440184622,9780440184621,eng,734,2009-09-01T00:00:00,Dell
42934,Escape: The Love Story from Whirlwind,0340654163,9780340654163,eng,584,1999-07-01T00:00:00,Hodder & Stoughton
42953,Alaska,037576142X,9780375761423,eng,868,2002-11-12T00:00:00,Dial Press Trade Paperback
42955,The Drifters,0449213536,9780449213537,eng,768,1986-10-12T00:00:00,Fawcett Books
42956,Sayonara,0449204146,9780449204146,eng,208,1983-09-12T00:00:00,Fawcett
42959,The Bridge at Andau,0449210502,9780449210505,en-US,288,1985-09-12T00:00:00,Fawcett
42960,Caribbean,0812974921,9780812974928,eng,672,2005-12-13T00:00:00,Dial Press
42986,War and Remembrance (The Henry Family  #2),0316954993,9780316954990,eng,1042,2002-02-05T00:00:00,Back Bay Books
42988,Don't Stop the Carnival,0316955124,9780316955126,eng,416,1992-05-15T00:00:00,Back Bay Books
42989,The Hope (The Hope and the Glory  #1),0316954411,9780316954419,eng,704,2002-06-03T00:00:00,Back Bay Books
42990,Youngblood Hawke,0316955175,9780316955171,en-US,783,1992-05-15T00:00:00,Back Bay Books
42993,Aurora Dawn,0316955094,9780316955096,en-US,288,1992-04-15T00:00:00,Back Bay Books
43010,The Curious Incident of the Dog in the Night-Time,1419317261,9781419317262,eng,6,2006-12-01T00:00:00,Recorded Books
43015,A Long Way Gone: Memoirs of a Boy Soldier,0374105235,9780374105235,eng,229,2007-02-13T00:00:00,Sarah Crichton Books
43017,Yellow Back Radio Broke-Down,1564782387,9781564782380,eng,177,2000-05-01T00:00:00,Dalkey Archive Press
43027,Anthem,0452286352,9780452286351,eng,256,2004-12-28T00:00:00,NAL
43028,Sorrow's Anthem (Lincoln Perry  #2),0312936605,9780312936600,eng,330,2007-01-02T00:00:00,St. Martin's Paperbacks
43035,White Fang,0439236193,9780439236195,eng,252,2001-01-01T00:00:00,Scholastic Paperbacks
43037,The Call of the Wild  White Fang and Other Stories,0192835149,9780192835147,eng,400,1998-08-20T00:00:00,Oxford University Press  USA
43039,White Fang,1402725000,9781402725005,en-US,160,2006-03-28T00:00:00,Sterling
43044,The Sea-Wolf and Selected Stories,0451529367,9780451529367,eng,352,2004-05-04T00:00:00,Signet Classics
43045,The Death of an Irish Sea Wolf (Peter McGarr  #12),0380725789,9780380725786,eng,304,1997-10-01T00:00:00,Avon
43046,Jack London Illustrated: The Call of the Wild/White Fang/The Sea-Wolf/40 Short Stories,0517309807,9780517309803,eng,761,1993-10-02T00:00:00,Random House Value Publishing
43049,The Sea Wolf,1598184318,9781598184310,eng,425,2005-06-01T00:00:00,Alan Rodgers Books
43051,Kilo Class (Admiral Arnold Morgan  #2),0061096857,9780061096853,eng,512,1999-03-03T00:00:00,HarperPaperbacks
43058,Barracuda 945 (Admiral Arnold Morgan  #6),0060086637,9780060086633,eng,498,2004-06-29T00:00:00,HarperTorch
43059,H.M.S. Unseen (Admiral Arnold Morgan  #3),0061098019,9780061098017,eng,544,2000-03-01T00:00:00,HarperTorch
43060,Slider,006058033X,9780060580339,en-US,416,2004-04-27T00:00:00,It Books
43061,U.S.S. Seawolf (Admiral Arnold Morgan  #4),0061030651,9780061030659,eng,496,2001-05-01T00:00:00,HarperTorch
43063,Menace Invisible (Admiral Arnold Morgan  #3),2226114971,9782226114976,fre,384,2000-03-01T00:00:00,Albin Michel
43068,True Blue: The Oxford Boat Race Mutiny,0553400037,9780553400038,en-US,320,1990-02-23T00:00:00,Bantam
43072,A Picture Book of Anne Frank,0823410781,9780823410781,en-US,32,1993-01-01T00:00:00,Holiday House
43073,Who Was Anne Frank?,0448444828,9780448444826,eng,103,2007-01-18T00:00:00,Penguin Workshop
43074,Enslaved by Ducks,1565124502,9781565124509,eng,308,2004-10-01T00:00:00,Algonquin Books
43076,Ice Castles,044970081X,9780449700815,eng,220,1982-03-12T00:00:00,Fawcett
43081,Marching Powder: A True Story of Friendship  Cocaine  and South America's Strangest Jail,0312330340,9780312330347,eng,400,2004-05-01T00:00:00,St. Martin's Griffin
43082,Marching Powder,0330419587,9780330419581,eng,371,2004-07-01T00:00:00,Pan MacMillan
43084,Nations and Nationalism since 1780: Programme  Myth  Reality,0521439612,9780521439619,eng,214,1992-10-30T00:00:00,Cambridge University Press
43087,Interesting Times: A Twentieth-Century Life,1565849655,9781565849655,eng,448,2005-05-16T00:00:00,New Press
43089,Industry and Empire: The Birth of the Industrial Revolution,1565845617,9781565845619,eng,411,1999-09-01T00:00:00,The New Press
43098,The Communist Manifesto,1859848982,9781859848982,eng,88,1998-05-01T00:00:00,Verso
43101,On the Edge of the New Century,1565846710,9781565846715,eng,192,2001-05-01T00:00:00,New Press
43106,The Age of Extremes: The Short Twentieth Century  1914-1991,0349106711,9780349106717,eng,638,1995-11-12T00:00:00,Abacus
43110,Echoes of the Marseillaise: Two Centuries Look Back on the French Revolution,0813515246,9780813515243,eng,168,1990-04-01T00:00:00,Rutgers University Press
43128,Winter Is the Warmest Season,0152049673,9780152049676,eng,40,2006-10-01T00:00:00,Harcourt
43129,Winter (Four Seasons  #4),0764127314,9780764127311,eng,36,2004-06-30T00:00:00,Barron's Educational Series
43130,It's Winter,0761316809,9780761316800,eng,32,2002-09-01T00:00:00,First Avenue Editions (Tm)
43132,Winter Season: A Dancer's Journal,0813027055,9780813027050,en-US,168,2003-11-10T00:00:00,University Press of Florida
43150,Twilight of the Idols/The Anti-Christ,0140445145,9780140445145,en-GB,208,1990-01-25T00:00:00,Penguin Classics
43166,Practical DV Filmmaking,0240807383,9780240807386,en-US,408,2005-11-01T00:00:00,Focal Press
43171,Diana Vreeland,0688167381,9780688167387,eng,320,2002-10-22T00:00:00,Harper Design
43175,Inventive Paris clothes: 1909-1939 - a photographic essay,067040067X,9780670400676,eng,95,1978-05-26T00:00:00,Penguin Putnam
43177,Brown V. Board of Education: A Civil Rights Milestone and Its Troubled Legacy,0195156323,9780195156324,eng,320,2002-12-12T00:00:00,Oxford University Press  USA
43180,Henry V,0140714588,9780140714586,eng,121,1999-09-01T00:00:00,Penguin Classics
43219,Hegemony and Socialist Strategy: Towards a Radical Democratic Politics,1859843301,9781859843307,eng,200,2001-05-17T00:00:00,Verso
43220,On Populist Reason,1859846513,9781859846513,eng,276,2005-07-17T00:00:00,Verso
43221,Contingency  Hegemony  Universality: Contemporary Dialogues on the Left,185984278X,9781859842782,eng,329,2000-07-17T00:00:00,Verso
43228,The Meaning of Life,0199210705,9780199210701,en-GB,187,2007-05-01T00:00:00,Oxford University Press  USA
43229,Sweet Violence: The Idea of the Tragic,0631233601,9780631233602,eng,348,2002-09-27T00:00:00,Wiley-Blackwell
43230,The English Novel: An Introduction,1405117079,9781405117074,eng,376,2004-08-06T00:00:00,Wiley-Blackwell
43236,MySQL Cookbook,059652708X,9780596527082,en-US,980,2006-12-04T00:00:00,O'Reilly Media
43244,High Performance MySQL: Optimization  Backups  Replication & Load Balancing,0596003064,9780596003067,eng,304,2004-04-18T00:00:00,O'Reilly Media
43255,Not Without My Daughter,0552152161,9780552152167,eng,528,2004-07-05T00:00:00,Transworld Publishers Ltd
43268,Aman: The Story of a Somali Girl,0679762094,9780679762096,eng,368,1995-08-29T00:00:00,Vintage
43269,Amanda's Story (The Girls of Lighthouse Lane #4),0060543523,9780060543525,eng,208,2006-03-14T00:00:00,HarperCollins
43271,Lizabeth's Story (The Girls of Lighthouse Lane #3),0060543493,9780060543495,eng,192,2005-10-18T00:00:00,HarperCollins
43273,Kids Are Worth It!: Giving Your Child the Gift of Inner Discipline,0060014318,9780060014315,en-US,352,2002-08-20T00:00:00,William Morrow Paperbacks
43278,Creating a Life Worth Living,0060952431,9780060952433,eng,336,1997-08-02T00:00:00,William Morrow Paperbacks
43282,Happy Endings: Finishing the Edges of Your Quilts,1564775003,9781564775009,en-US,80,2013-06-04T00:00:00,That Patchwork Place
43283,Unspeakable Truths and Happy Endings: Human Cruelty and the New Trauma Therapy,1886968055,9781886968059,en-US,226,2005-04-01T00:00:00,Sidran Press
43287,Year's Happy Ending,0373511620,9780373511624,eng,216,2001-09-24T00:00:00,Harlequin Readers' Choice
43313,Trail of Tears: The Rise and Fall of the Cherokee Nation,0385239548,9780385239547,eng,424,1997-09-22T00:00:00,Anchor Books
43317,The Trail of Tears,0679890521,9780679890522,eng,48,1999-09-21T00:00:00,Random House Books for Young Readers
43324,Are You Afraid of the Dark?,0007165161,9780007165162,eng,401,2005-07-01T00:00:00,HarperCollins Publishers
43325,Nothing Lasts Forever,0446354732,9780446354738,eng,384,1995-09-01T00:00:00,Grand Central
43328,Rage of Angels,0006178731,9780006178736,eng,512,1999-08-03T00:00:00,HarperCollins Publishers
43331,He Sees You When You're Sleeping,0743456866,9780743456869,en-US,230,2002-11-01T00:00:00,Pocket Books
43332,My Gal Sunday,0671014919,9780671014919,en-US,206,2003-02-01T00:00:00,Pocket Books
43334,We'll Meet Again,0743484312,9780743484312,eng,234,2004-02-02T00:00:00,Pocket Books
43335,All Through the Night,0671027123,9780671027124,en-US,256,1999-10-01T00:00:00,Pocket Books
43338,The Night Awakens: A Mystery Writers of America Anthology,0671519182,9780671519186,en-US,303,2000-02-01T00:00:00,Simon and Schuster
43339,Where Are the Children?,1416507779,9781416507772,eng,304,2005-07-01T00:00:00,Pocket Books
43340,The Second Time Around,0743412621,9780743412629,eng,373,2004-04-01T00:00:00,Pocket Books
43342,You Belong To Me,0671004549,9780671004545,en-US,384,1999-04-01T00:00:00,Pocket Books
43343,Stowaway and Milk Run: Two Unabridged Stories From Mary Higgins Clark,0671046241,9780671046248,eng,0,1999-12-01T00:00:00,Simon & Schuster Audio
43344,The Christmas Thief (Regan Reilly Mysteries  #9),0739447343,9780739447345,eng,253,2004-01-01T00:00:00,Doubleday
43348,Kitchen Privileges: A Memoir,0743206053,9780743206051,eng,208,2002-11-19T00:00:00,Simon & Schuster
43352,I'll Be Seeing You,0671888587,9780671888589,eng,307,1994-05-01T00:00:00,Pocket Books
43360,Mount Vernon Love Story: A Novel of George and Martha Washington,0743448944,9780743448949,eng,254,2003-06-01T00:00:00,Pocket Books
43361,Inventing the People: The Rise of Popular Sovereignty in England and America,0393306232,9780393306231,eng,320,1989-09-17T00:00:00,W. W. Norton  Company
43363,Benjamin Franklin,0300101627,9780300101621,eng,352,2003-08-11T00:00:00,Yale University Press
43365,American Slavery  American Freedom,039332494X,9780393324945,eng,464,2003-10-17T00:00:00,W. W. Norton  Company
43368,The Puritan Dilemma: The Story of John Winthrop,0321478061,9780321478061,eng,210,2006-10-01T00:00:00,Pearson
43370,Thomas Jefferson: Author of America,0060598964,9780060598969,eng,188,2005-05-31T00:00:00,Atlas Books/HarperCollins Publishers
43371,No One Left to Lie to: The Values of the Worst Family,1859842844,9781859842843,eng,150,2000-07-17T00:00:00,Verso
43372,The Missionary Position: Mother Teresa in Theory and Practice,185984054X,9781859840542,eng,98,1997-04-17T00:00:00,Verso
43375,Unacknowledged Legislation: Writers in the Public Sphere,1859843832,9781859843833,eng,430,2002-01-01T00:00:00,Verso
43376,For the Sake of Argument: Essays and Minority Reports,0860916286,9780860916284,en-GB,368,1994-09-17T00:00:00,Verso
43377,The Trial of Henry Kissinger,1859843980,9781859843987,eng,161,2002-06-17T00:00:00,Verso
43378,A Long Short War: The Postponed Liberation of Iraq,0452284988,9780452284982,en-US,112,2003-06-03T00:00:00,Plume
43380,Blaming the Victims: Spurious Scholarship and the Palestinian Question,1859843409,9781859843406,eng,296,2001-09-17T00:00:00,Verso
43384,Unacknowledged Legislation: Writers in the Public Sphere,1859847862,9781859847862,en-US,432,2001-03-17T00:00:00,Verso
43390,1968: War and Democracy,1883477379,9781883477370,eng,246,2000-09-23T00:00:00,Lone Oak Press
43394,Orwell in Spain: The Full Text of Homage to Catalonia  with Associated Articles  Reviews and Letters from the Complete Works of George Orwell,0141185163,9780141185163,eng,416,2001-05-03T00:00:00,Penguin Classics
43399,Prepared for the Worst: Selected Essays and Minority Reports,0809078678,9780809078677,eng,365,1988-11-01T00:00:00,Hill & Wang Publ. (NY)
43401,Hons and Rebels,1590171101,9781590171103,eng,284,2004-09-30T00:00:00,NYRB Classics
43407,Alles ist erleuchtet,3462032178,9783462032178,ger,384,2003-02-20T00:00:00,Kiepenheuer & Witsch
43409,How to Be Lost,0345483170,9780345483171,en-US,290,2005-08-30T00:00:00,Ballantine Books
43416,The Complete Stories of Theodore Sturgeon  Volume 7: A Saucer of Loneliness,1556434243,9781556434242,eng,400,2002-09-05T00:00:00,North Atlantic Books
43419,Surviving Justice: America's Wrongfully Convicted and Exonerated,1932416234,9781932416237,eng,489,2005-11-04T00:00:00,McSweeney's
43423,McSweeney's #14,1932416129,9781932416121,eng,306,2004-09-27T00:00:00,McSweeney's
43424,The Best of McSweeney's  Vol. 2,0241142466,9780241142462,en-US,384,2005-08-25T00:00:00,Hamish hamilton
43426,Une oeuvre déchirante d'un génie renversant,2290328243,9782290328248,fre,536,2003-04-10T00:00:00,J'ai lu
43432,The Tenants of Moonbloom,1590170709,9781590170700,en-US,264,2003-11-30T00:00:00,NYRB Classics
43433,McSweeney's #18,1932416382,9781932416381,eng,200,2005-12-08T00:00:00,McSweeney's
43437,McSweeney's #19,193241648X,9781932416480,en-GB,250,2006-04-10T00:00:00,McSweeney's
43438,McSweeney's #11,1932416013,9781932416015,eng,293,2003-07-01T00:00:00,McSweeney's
43440,Forty Stories,0141180943,9780141180946,eng,246,2005-04-07T00:00:00,Penguin Books
43441,A Tramp Abroad,0812970039,9780812970036,eng,400,2003-10-14T00:00:00,Modern Library
43451,Flores en el ático,849759746X,9788497597463,spa,480,2005-08-30T00:00:00,DeBolsillo
43454,Black Cat (Gemini  #2),0743428676,9780743428675,eng,375,2004-10-05T00:00:00,Pocket Books
43455,Shooting Stars (Shooting Stars  #1-4),0743449029,9780743449021,en-US,656,2002-12-01T00:00:00,Pocket Books
43456,Scattered Leaves (Early Spring  #2),1416530819,9781416530817,en-US,416,2007-02-27T00:00:00,Pocket Star
43457,Rose (Shooting Stars  #3),0671039954,9780671039950,eng,185,2001-09-01T00:00:00,Pocket Books
43459,Ice (Shooting Stars  #2),0671039946,9780671039943,en-US,208,2001-07-31T00:00:00,Pocket Books
43460,Into the Woods (De Beers  #4),0743428595,9780743428590,eng,464,2003-01-01T00:00:00,Pocket Books
43461,Ruby (Landry  #1),1568950748,9781568950747,eng,402,1994-12-01T00:00:00,Wheeler Publishing
43475,Criss Cross,0060092726,9780060092726,en-US,337,2005-08-30T00:00:00,Greenwillow Books
43476,The Criss Cross,0971702128,9780971702127,en-US,360,2004-08-01T00:00:00,Melodrama Publishing
43484,Honey (Shooting Stars  #4),0671039962,9780671039967,eng,180,2001-10-02T00:00:00,Pocket Books
43486,Raven (Orphans  #4),0671020315,9780671020316,eng,192,1999-01-27T00:00:00,Pocket Books
43487,Fulgor oculto (Landry  #3),1400000742,9781400000746,spa,400,2002-01-22T00:00:00,Plaza y Janes
43488,Hidden Leaves (De Beers  #5),0743457870,9780743457873,en-US,288,2003-03-01T00:00:00,Pocket Star
43489,Music in the Night (Logan  #4),067153467X,9780671534677,eng,320,1998-03-01T00:00:00,Pocket Books
43490,Runaways (Orphans  #5),0671007637,9780671007638,eng,342,1998-11-01T00:00:00,Pocket Books
43491,Child of Darkness (Gemini  #3),1416500502,9781416500506,eng,400,2005-03-15T00:00:00,Gallery Books
43499,Die Flucht der Waisen (Die Orphan-Saga  #5),3442354560,9783442354566,ger,349,2002-03-01T00:00:00,Goldmann
43503,Dornen des Glücks (Das Erbe von Foxworth Hall  #3),3442552966,9783442552962,ger,412,2002-09-01T00:00:00,Goldmann
43504,Harry Potter and the Philosopher's Stone (Harry Potter  #1),158234681X,9781582346816,gla,250,2010-07-01T00:00:00,Bloomsbury USA Childrens
43509,Harry Potter and the Goblet of Fire (Harry Potter  #4),074754624X,9780747546245,eng,636,2000-07-08T00:00:00,Bloomsbury
43526,Sun-Kissed (The Au Pairs #3),1416917462,9781416917465,eng,306,2006-05-23T00:00:00,Simon & Schuster
43527,Crazy Hot (The Au Pairs  #4),141693961X,9781416939610,eng,271,2007-05-08T00:00:00,Simon & Schuster
43529,The Au Pairs (The Au Pairs #1),0689873190,9780689873195,eng,294,2005-05-31T00:00:00,Simon & Schuster Books for Young Readers
43536,Wooden: A Lifetime of Observations and Reflections On and Off the Court,0809230410,9780809230419,eng,201,1997-04-22T00:00:00,McGraw-Hill
43544,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Stories,1593080549,9781593080549,eng,320,2003-10-01T00:00:00,Barnes  Noble Classics
43545,The Once and Future King (The Once and Future King  #1-4),0441627404,9780441627400,eng,639,1987-06-15T00:00:00,Ace
43547,Rose of No Man's Land,0156030934,9780156030939,eng,320,2007-02-05T00:00:00,Mariner Books
43548,The Roses of No Man's Land,014017866X,9780140178661,eng,320,1993-09-07T00:00:00,Penguin UK
43554,The Quitter,1401204007,9781401204006,en-US,104,2006-09-06T00:00:00,Vertigo
43555,The Best American Comics 2006,0618718745,9780618718740,eng,293,2006-10-01T00:00:00,Houghton Mifflin
43556,The New American Splendor Anthology: From Off the Streets of Cleveland,0941423646,9780941423649,eng,300,1993-01-22T00:00:00,Running Press Adult
43562,American Splendor: Another Day,1401212352,9781401212353,en-US,136,2007-04-07T00:00:00,Vertigo
43564,Face Off: How to Draw Amazing Caricatures & Comic Portraits,1581807597,9781581807592,eng,127,2006-09-27T00:00:00,Impact
43582,David Boring,1594971226,9781594971228,spa,128,2005-05-25T00:00:00,Public Square Books
43586,Lout Rampage!,1560970707,9781560970705,eng,96,1992-11-01T00:00:00,Fantagraphics Books
43594,The Campfire Collection: Spine-tingling Tales to Tell in the Dark,0811824543,9780811824545,en-US,176,2000-03-01T00:00:00,Chronicle Books
43603,The People of Paper,0156032112,9780156032117,eng,256,2006-11-13T00:00:00,Mariner Books
43616,The Gunslinger's Bride (Montana Mavericks: Historicals #1),0373291779,9780373291779,eng,304,2001-08-24T00:00:00,Harlequin Historical
43618,Two Brothers: The Lawman / The Gunslinger (Two Brothers  #1-2),0743411544,9780743411547,eng,393,2001-01-01T00:00:00,Pocket Books
43619,The Gunslinger (Two Brothers  #2),1568958129,9781568958125,eng,179,1999-01-01T00:00:00,Wheeler Publishing
43620,The Gunslinger,0373288565,9780373288564,eng,304,1994-12-23T00:00:00,Harlequin Historical
43623,Gunslinger and Nine Other Action-Packed Stories of the Wild West,1569800367,9781569800362,eng,131,1995-03-01T00:00:00,Barricade Books
43630,Leadership and the One Minute Manager: Increasing Effectiveness Through Situational Leadership,0688039693,9780688039691,en-US,111,1999-10-20T00:00:00,William Morrow & Company
43636,Atlantic Shift,0755301943,9780755301942,eng,406,2005-03-14T00:00:00,Headline Review
43641,Water for Elephants,1565125606,9781565125605,eng,335,2007-05-01T00:00:00,Algonquin Books
43650,Something Borrowed,0786500735,9780786500734,eng,282,1995-02-01T00:00:00,Diamond/Charter
43656,Double-Cross (Athena Force #4),0373513283,9780373513284,eng,304,2004-09-24T00:00:00,Silhouette Bombshell
43661,McNally's Alibi (Archy McNally Novels),0425191192,9780425191194,eng,304,2003-08-05T00:00:00,Berkley
43666,McNally's Puzzle (Archy McNally  #6),0425157466,9780425157466,eng,343,1997-02-01T00:00:00,Berkley
43669,McNally's Caper (Archy McNally  #4),0425145301,9780425145302,eng,352,1995-01-01T00:00:00,Berkley
43673,The First Deadly Sin (Deadly Sins  #2),0425104273,9780425104279,eng,628,1987-04-15T00:00:00,Berkley
43675,First Deadly Sin,0871881780,9780871881786,eng,17,1989-07-01T00:00:00,Random House Audio
43678,The Anderson Tapes (Deadly Sins #1),0425103641,9780425103647,eng,336,1987-03-15T00:00:00,Berkley
43681,A Garden Of Vipers (Carson Ryder  #3),0451412338,9780451412331,en-US,400,2007-02-06T00:00:00,Onyx
43682,The Death Collectors (Carson Ryder  #2),0451218299,9780451218292,eng,400,2006-05-02T00:00:00,Signet
43691,The Master,0743250419,9780743250412,eng,339,2005-05-03T00:00:00,Scribner
43700,The South,0140149864,9780140149869,eng,240,1992-10-01T00:00:00,Penguin Books
43702,The Blackwater Lightship,0743203313,9780743203319,eng,288,2005-06-05T00:00:00,Scribner
43704,The Sign of the Cross: Travels in Catholic Europe,0330373579,9780330373579,eng,243,2001-05-04T00:00:00,Picador USA
43706,Through the Arc of the Rain Forest,091827382X,9780918273826,eng,212,1990-07-01T00:00:00,Coffee House Press
43708,Tropic of Orange,1566890640,9781566890649,eng,268,1997-09-01T00:00:00,Coffee House Press
43713,Structure and Interpretation of Computer Programs (MIT Electrical Engineering and Computer Science),0262510871,9780262510875,en-US,657,1996-07-25T00:00:00,MIT Press
43717,Crooked Little Vein,0060723939,9780060723934,en-US,288,2007-07-24T00:00:00,William Morrow
43722,Fell,1582406936,9781582406930,eng,128,2007-06-05T00:00:00,Image Comics
43723,Hellblazer: Setting Sun,1401202454,9781401202453,en-GB,96,2004-10-01T00:00:00,Vertigo
43725,NextWave: Agents of H.A.T.E.  Vol. 1: This is What They Want,0785122788,9780785122784,eng,144,2006-09-13T00:00:00,Marvel Comics Group
43738,Desolation Jones: Made in England,140121150X,9781401211509,eng,144,2006-10-04T00:00:00,Wildstorm
43739,Iron Man: Extremis,0785122583,9780785122586,eng,160,2007-02-14T00:00:00,Marvel
43747,The Authority  Vol. 2: Under New Management,1563897563,9781563897566,eng,200,2000-11-01T00:00:00,Wildstorm
43755,Azumanga Daioh  Vol. 3 (Azumanga Daioh  #3),1413900305,9781413900309,eng,166,2004-02-17T00:00:00,ADV Manga
43758,The Queen of the Damned (The Vampire Chronicles  #3),0345419626,9780345419620,eng,448,1997-11-29T00:00:00,Ballantine Books
43759,La regina dei dannati,8878193283,9788878193284,ita,507,1997-02-01T00:00:00,TEA
43763,Interview with the Vampire (The Vampire Chronicles  #1),0345476875,9780345476876,eng,342,2004-08-31T00:00:00,Ballantine Books
43779,Cántico de sangre (Crónicas Vampíricas  #10),8466620265,9788466620260,spa,416,2006-07-01T00:00:00,Ediciones B
43780,Vampire Chronicles: Interview with the Vampire  The Vampire Lestat  The Queen of the Damned (Anne Rice),0679410503,9780679410508,eng,9,1992-11-17T00:00:00,Random House Audio
43781,Merrick (The Vampire Chronicles #7),0345422406,9780345422408,eng,370,2001-10-02T00:00:00,Ballantine Books
43792,La reina de los condenados (Crónicas Vampíricas  #3),8466617116,9788466617116,spa,725,2007-01-01T00:00:00,Byblos
43796,The Vampire Companion,0345397398,9780345397393,en-US,608,1995-08-01T00:00:00,Ballantine Books
43798,The Feast of All Saints,0345376048,9780345376046,en-US,570,1992-01-28T00:00:00,Ballantine Books
43799,Exit to Eden,0727853414,9780727853417,eng,336,1998-04-24T00:00:00,Severn House Publishers
43808,Anne Rice's The Vampire Lestat: A Graphic Novel,0345373944,9780345373946,eng,404,1991-11-30T00:00:00,Ballantine Books
43812,Entrevista con el vampiro (Crónicas vampíricas  #1),8466616209,9788466616201,spa,463,2005-06-01T00:00:00,Ediciones B
43814,The Vampire Lestat (The Vampire Chronicles  #2),0345476883,9780345476883,eng,481,2004-08-31T00:00:00,Ballantine Books
43817,El Mesías: El niño judío,8466630031,9788466630030,spa,352,2007-05-28T00:00:00,Ediciones B
43819,Anne Rice Value Collection: Mayfair Witches (Lives of the Mayfair Witches #1-3),037541620X,9780375416200,eng,10,2000-11-07T00:00:00,Random House Audio Publishing Group
43821,Merrick (Crónicas Vampíricas  #7),8466606602,9788466606608,spa,414,2002-11-01T00:00:00,Ediciones B
43824,Vittorio the Vampire (New Tales of the Vampires  #2),0375401601,9780375401602,eng,292,1999-03-08T00:00:00,Knopf Publishing Group
43826,The Feast Of All Saints,0099269473,9780099269472,eng,640,1997-12-04T00:00:00,Arrow
43828,The Unauthorized Anne Rice Companion,0836210360,9780836210361,eng,246,1996-05-01T00:00:00,Andrews and McMeel
43841,When Christ and His Saints Slept  (Henry II and Eleanor of Aquitaine  #1),0345396685,9780345396686,eng,784,1996-02-06T00:00:00,Ballantine Books
